date,state,latitude,longitude,temp_max,temp_min,temp_mean,temp_max_source,temp_min_source,temp_mean_source,precipitation,humidity,solar_radiation,data_source,temp_range,gdd,precipitation_7d_sum,heat_stress_days,et_proxy,water_availability_index,year,month,state_normalized,yield_proxy,temp_mean_main,precipitation_main,solar_radiation_main,soil_ph,Fpar,NDVI,Lai
2016-01-21,Patna,25.6,85.1,22.66,9.06,,nasa_power,nasa_power,nasa_power,,51.39,7.5,nasa_power,13.6,,0.0,0,0.075,,2016,1,Patna,,,,,,,,
2016-01-22,Patna,25.6,85.1,21.78,6.65,,nasa_power,nasa_power,nasa_power,,44.02,6.52,nasa_power,15.13,,0.0,0,0.0652,,2016,1,Patna,,,,,,,,
2016-01-23,Patna,25.6,85.1,22.73,5.33,,nasa_power,nasa_power,nasa_power,,35.3,12.26,nasa_power,17.4,,0.0,0,0.1226,,2016,1,Patna,,,,,,,,
2016-01-24,Patna,25.6,85.1,22.56,5.49,,nasa_power,nasa_power,nasa_power,,32.36,10.54,nasa_power,17.07,,0.0,0,0.1054,,2016,1,Patna,,,,,,,,
2016-01-25,Patna,25.6,85.1,24.09,6.28,,nasa_power,nasa_power,nasa_power,,32.47,11.62,nasa_power,17.81,,0.0,0,0.1162,,2016,1,Patna,,,,,,,,
2016-01-26,Patna,25.6,85.1,25.64,7.15,,nasa_power,nasa_power,nasa_power,,34.79,10.67,nasa_power,18.49,,0.0,0,0.1067,,2016,1,Patna,,,,,,,,
2016-01-27,Patna,25.6,85.1,26.13,8.32,,nasa_power,nasa_power,nasa_power,,36.83,12.19,nasa_power,17.81,,0.0,0,0.1219,,2016,1,Patna,,,,,,,,
2016-01-28,Patna,25.6,85.1,26.88,10.28,,nasa_power,nasa_power,nasa_power,,34.17,11.66,nasa_power,16.6,,0.0,0,0.1166,,2016,1,Patna,,,,,,,,
2016-01-29,Patna,25.6,85.1,27.26,9.96,,nasa_power,nasa_power,nasa_power,,35.57,11.58,nasa_power,17.3,,0.0,0,0.1158,,2016,1,Patna,,,,,,,,
2016-01-30,Patna,25.6,85.1,29.92,11.4,,nasa_power,nasa_power,nasa_power,,39.46,11.65,nasa_power,18.520000000000003,,0.0,0,0.1165,,2016,1,Patna,,,,,,,,
2016-01-31,Patna,25.6,85.1,29.97,13.34,,nasa_power,nasa_power,nasa_power,,41.57,10.57,nasa_power,16.63,,0.0,0,0.1057,,2016,1,Patna,,,,,,,,
2016-02-01,Patna,25.6,85.1,30.7,12.4,,nasa_power,nasa_power,nasa_power,,41.58,14.52,nasa_power,18.299999999999997,,0.0,0,0.1452,,2016,2,Patna,,,,,,,,
2016-02-02,Patna,25.6,85.1,29.43,13.72,,nasa_power,nasa_power,nasa_power,,40.31,11.19,nasa_power,15.71,,0.0,0,0.1119,,2016,2,Patna,,,,,,,,
2016-02-03,Patna,25.6,85.1,27.87,11.21,,nasa_power,nasa_power,nasa_power,,31.01,16.45,nasa_power,16.66,,0.0,0,0.1645,,2016,2,Patna,,,,,,,,
2016-02-04,Patna,25.6,85.1,27.3,8.21,,nasa_power,nasa_power,nasa_power,,26.71,16.53,nasa_power,19.09,,0.0,0,0.1653,,2016,2,Patna,,,,,,,,
2016-02-05,Patna,25.6,85.1,26.63,8.4,,nasa_power,nasa_power,nasa_power,,25.75,14.26,nasa_power,18.229999999999997,,0.0,0,0.1426,,2016,2,Patna,,,,,,,,
2016-02-06,Patna,25.6,85.1,28.37,9.64,,nasa_power,nasa_power,nasa_power,,25.86,12.47,nasa_power,18.73,,0.0,0,0.1247,,2016,2,Patna,,,,,,,,
2016-02-07,Patna,25.6,85.1,31.47,12.66,,nasa_power,nasa_power,nasa_power,,34.3,15.19,nasa_power,18.81,,0.0,0,0.1519,,2016,2,Patna,,,,,,,,
2016-02-08,Patna,25.6,85.1,26.4,14.84,,nasa_power,nasa_power,nasa_power,,62.25,8.24,nasa_power,11.56,,0.0,0,0.0824,,2016,2,Patna,,,,,,,,
2016-02-09,Patna,25.6,85.1,28.79,12.59,,nasa_power,nasa_power,nasa_power,,49.38,13.08,nasa_power,16.2,,0.0,0,0.1308,,2016,2,Patna,,,,,,,,
2016-02-10,Patna,25.6,85.1,28.68,11.18,,nasa_power,nasa_power,nasa_power,,32.9,13.39,nasa_power,17.5,,0.0,0,0.1339,,2016,2,Patna,,,,,,,,
2016-02-11,Patna,25.6,85.1,30.88,13.98,,nasa_power,nasa_power,nasa_power,,30.01,13.22,nasa_power,16.9,,0.0,0,0.1322,,2016,2,Patna,,,,,,,,
2016-02-12,Patna,25.6,85.1,30.95,14.09,,nasa_power,nasa_power,nasa_power,,27.76,16.39,nasa_power,16.86,,0.0,0,0.1639,,2016,2,Patna,,,,,,,,
2016-02-13,Patna,25.6,85.1,31.82,13.6,,nasa_power,nasa_power,nasa_power,,25.22,16.9,nasa_power,18.22,,0.0,0,0.1689999999999999,,2016,2,Patna,,,,,,,,
2016-02-14,Patna,25.6,85.1,32.68,16.66,,nasa_power,nasa_power,nasa_power,,30.74,16.38,nasa_power,16.02,,0.0,0,0.1638,,2016,2,Patna,,,,,,,,
2016-02-15,Patna,25.6,85.1,33.34,14.46,,nasa_power,nasa_power,nasa_power,,25.86,16.34,nasa_power,18.880000000000003,,0.0,0,0.1634,,2016,2,Patna,,,,,,,,
2016-02-16,Patna,25.6,85.1,31.67,17.29,,nasa_power,nasa_power,nasa_power,,34.33,8.87,nasa_power,14.380000000000004,,0.0,0,0.0886999999999999,,2016,2,Patna,,,,,,,,
2016-02-17,Patna,25.6,85.1,34.53,16.18,,nasa_power,nasa_power,nasa_power,,45.64,16.89,nasa_power,18.35,,0.0,0,0.1689,,2016,2,Patna,,,,,,,,
2016-02-18,Patna,25.6,85.1,36.36,17.0,,nasa_power,nasa_power,nasa_power,,28.87,17.92,nasa_power,19.36,,0.0,1,0.1792,,2016,2,Patna,,,,,,,,
2016-02-19,Patna,25.6,85.1,36.88,18.46,,nasa_power,nasa_power,nasa_power,,29.3,18.37,nasa_power,18.42,,0.0,1,0.1837,,2016,2,Patna,,,,,,,,
2016-02-20,Patna,25.6,85.1,36.49,20.22,,nasa_power,nasa_power,nasa_power,,28.1,14.77,nasa_power,16.270000000000003,,0.0,1,0.1477,,2016,2,Patna,,,,,,,,
2016-02-21,Patna,25.6,85.1,34.85,22.1,,nasa_power,nasa_power,nasa_power,,35.98,17.7,nasa_power,12.75,,0.0,0,0.177,,2016,2,Patna,,,,,,,,
2016-02-22,Patna,25.6,85.1,34.74,17.79,,nasa_power,nasa_power,nasa_power,,19.38,19.77,nasa_power,16.950000000000003,,0.0,0,0.1977,,2016,2,Patna,,,,,,,,
2016-02-23,Patna,25.6,85.1,33.55,13.36,,nasa_power,nasa_power,nasa_power,,13.21,20.68,nasa_power,20.19,,0.0,0,0.2068,,2016,2,Patna,,,,,,,,
2016-02-24,Patna,25.6,85.1,32.5,15.08,,nasa_power,nasa_power,nasa_power,,11.17,20.06,nasa_power,17.42,,0.0,0,0.2006,,2016,2,Patna,,,,,,,,
2016-02-25,Patna,25.6,85.1,32.06,14.83,,nasa_power,nasa_power,nasa_power,,13.85,17.87,nasa_power,17.230000000000004,,0.0,0,0.1787,,2016,2,Patna,,,,,,,,
2016-02-26,Patna,25.6,85.1,31.76,13.53,,nasa_power,nasa_power,nasa_power,,39.2,13.98,nasa_power,18.230000000000004,,0.0,0,0.1398,,2016,2,Patna,,,,,,,,
2016-02-27,Patna,25.6,85.1,32.4,18.27,,nasa_power,nasa_power,nasa_power,,60.57,16.0,nasa_power,14.13,,0.0,0,0.16,,2016,2,Patna,,,,,,,,
2016-02-28,Patna,25.6,85.1,33.35,19.48,,nasa_power,nasa_power,nasa_power,,39.94,17.97,nasa_power,13.87,,0.0,0,0.1797,,2016,2,Patna,,,,,,,,
2016-02-29,Patna,25.6,85.1,34.38,18.59,,nasa_power,nasa_power,nasa_power,,27.87,18.97,nasa_power,15.790000000000004,,0.0,0,0.1896999999999999,,2016,2,Patna,,,,,,,,
2016-03-01,Patna,25.6,85.1,34.78,19.89,,nasa_power,nasa_power,nasa_power,,21.39,18.6,nasa_power,14.89,,0.0,0,0.186,,2016,3,Patna,,,,,,,,
